Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
13.03.2021 21:00;13.03.2021 22:00;58.206,75;59.369,75;1.163,00;12.894,75
13.03.2021 22:00;13.03.2021 23:00;56.930,50;57.899,25;968,75;13.406,50
13.03.2021 23:00;14.03.2021 00:00;54.303,25;55.510,50;1.207,25;13.687,25
14.03.2021 00:00;14.03.2021 01:00;51.285,75;55.140,25;3.854,50;11.188,50
14.03.2021 01:00;14.03.2021 02:00;49.230,00;53.129,75;3.899,75;9.906,00
14.03.2021 02:00;14.03.2021 03:00;48.315,25;51.498,50;3.183,25;9.362,75
14.03.2021 03:00;14.03.2021 04:00;47.804,50;50.027,50;2.223,00;9.810,50
14.03.2021 04:00;14.03.2021 05:00;48.184,00;50.078,25;1.894,25;11.759,75
14.03.2021 05:00;14.03.2021 06:00;47.868,00;49.049,50;1.181,50;13.145,25
14.03.2021 06:00;14.03.2021 07:00;47.175,00;48.581,25;1.406,25;13.484,50
14.03.2021 07:00;14.03.2021 08:00;49.024,00;50.898,00;1.874,00;14.032,00
14.03.2021 08:00;14.03.2021 09:00;52.592,75;53.765,25;1.172,50;15.807,25
14.03.2021 09:00;14.03.2021 10:00;55.557,75;56.325,75;768,00;16.805,75
14.03.2021 10:00;14.03.2021 11:00;58.157,75;59.291,25;1.133,50;16.960,25
14.03.2021 11:00;14.03.2021 12:00;60.996,25;62.447,75;1.451,50;18.591,50
14.03.2021 12:00;14.03.2021 13:00;60.577,75;62.510,25;1.932,50;17.702,00
14.03.2021 13:00;14.03.2021 14:00;57.700,00;61.010,25;3.310,25;15.660,50
14.03.2021 14:00;14.03.2021 15:00;55.952,50;59.480,00;3.527,50;15.105,25
14.03.2021 15:00;14.03.2021 16:00;54.801,00;56.236,25;1.435,25;17.210,50
14.03.2021 16:00;14.03.2021 17:00;54.332,25;54.957,25;625,00;21.812,25
14.03.2021 17:00;14.03.2021 18:00;56.084,00;56.546,50;462,50;29.176,00
14.03.2021 18:00;14.03.2021 19:00;59.195,75;59.355,25;159,50;34.251,75
14.03.2021 19:00;14.03.2021 20:00;60.048,75;60.072,25;23,50;35.306,50
14.03.2021 20:00;14.03.2021 21:00;58.165,00;58.272,75;107,75;33.088,00
14.03.2021 21:00;14.03.2021 22:00;56.287,00;56.694,75;407,75;31.161,25
14.03.2021 22:00;14.03.2021 23:00;55.954,50;56.554,50;600,00;31.699,50
14.03.2021 23:00;15.03.2021 00:00;52.637,50;53.741,00;1.103,50;28.895,25
15.03.2021 00:00;15.03.2021 01:00;50.515,50;53.115,25;2.599,75;27.249,50
15.03.2021 01:00;15.03.2021 02:00;49.276,25;53.196,25;3.920,00;26.297,50
15.03.2021 02:00;15.03.2021 03:00;48.667,75;52.525,50;3.857,75;25.517,00
15.03.2021 03:00;15.03.2021 04:00;49.097,75;54.168,75;5.071,00;25.418,00
15.03.2021 04:00;15.03.2021 05:00;50.862,50;54.366,75;3.504,25;26.909,00
15.03.2021 05:00;15.03.2021 06:00;54.436,50;55.325,00;888,50;30.342,25
15.03.2021 06:00;15.03.2021 07:00;62.024,25;62.080,00;55,75;37.371,00
15.03.2021 07:00;15.03.2021 08:00;67.371,25;67.376,25;5,00;41.732,75
15.03.2021 08:00;15.03.2021 09:00;70.849,25;70.852,25;3,00;42.203,75
15.03.2021 09:00;15.03.2021 10:00;71.956,75;72.158,25;201,50;39.917,75
15.03.2021 10:00;15.03.2021 11:00;73.192,75;73.258,75;66,00;38.324,75
15.03.2021 11:00;15.03.2021 12:00;74.259,50;74.360,75;101,25;36.749,50
15.03.2021 12:00;15.03.2021 13:00;74.130,00;74.566,00;436,00;33.864,50
15.03.2021 13:00;15.03.2021 14:00;73.079,75;73.769,50;689,75;31.524,50
15.03.2021 14:00;15.03.2021 15:00;71.146,00;72.835,25;1.689,25;29.243,00
15.03.2021 15:00;15.03.2021 16:00;69.846,25;71.568,00;1.721,75;30.059,00
15.03.2021 16:00;15.03.2021 17:00;68.720,25;69.979,25;1.259,00;32.770,50
15.03.2021 17:00;15.03.2021 18:00;69.344,50;69.846,50;502,00;37.628,75
15.03.2021 18:00;15.03.2021 19:00;71.051,00;71.281,50;230,50;41.307,25
15.03.2021 19:00;15.03.2021 20:00;71.410,75;71.431,25;20,50;41.950,75
15.03.2021 20:00;15.03.2021 21:00;67.616,00;67.858,50;242,50;37.926,25
15.03.2021 21:00;15.03.2021 22:00;63.921,75;64.354,50;432,75;34.612,50
15.03.2021 22:00;15.03.2021 23:00;61.126,50;62.384,25;1.257,75;33.362,50
15.03.2021 23:00;16.03.2021 00:00;57.370,25;60.005,50;2.635,25;30.075,25
16.03.2021 00:00;16.03.2021 01:00;54.726,50;59.026,25;4.299,75;28.013,75
16.03.2021 01:00;16.03.2021 02:00;52.869,00;56.892,00;4.023,00;26.904,00
16.03.2021 02:00;16.03.2021 03:00;52.161,00;56.256,75;4.095,75;27.116,75
16.03.2021 03:00;16.03.2021 04:00;52.767,50;57.351,25;4.583,75;27.921,25
16.03.2021 04:00;16.03.2021 05:00;54.576,75;57.136,00;2.559,25;30.296,25
16.03.2021 05:00;16.03.2021 06:00;57.781,00;58.177,00;396,00;34.551,00
16.03.2021 06:00;16.03.2021 07:00;64.024,50;64.121,25;96,75;41.044,00
16.03.2021 07:00;16.03.2021 08:00;69.104,00;69.272,50;168,50;46.723,00
16.03.2021 08:00;16.03.2021 09:00;72.058,75;72.069,50;10,75;48.141,75
16.03.2021 09:00;16.03.2021 10:00;72.529,50;72.592,00;62,50;45.501,00
16.03.2021 10:00;16.03.2021 11:00;73.143,75;73.301,00;157,25;44.036,50
16.03.2021 11:00;16.03.2021 12:00;74.546,75;74.597,00;50,25;44.870,50
16.03.2021 12:00;16.03.2021 13:00;73.599,75;73.767,75;168,00;43.750,25
16.03.2021 13:00;16.03.2021 14:00;72.427,00;72.873,50;446,50;43.483,25
16.03.2021 14:00;16.03.2021 15:00;70.976,00;71.074,25;98,25;44.030,00
16.03.2021 15:00;16.03.2021 16:00;69.561,75;69.745,00;183,25;46.383,50
16.03.2021 16:00;16.03.2021 17:00;68.112,00;68.624,25;512,25;49.881,50
16.03.2021 17:00;16.03.2021 18:00;68.337,25;68.680,00;342,75;55.679,50
16.03.2021 18:00;16.03.2021 19:00;70.280,25;70.286,25;6,00;60.315,50
16.03.2021 19:00;16.03.2021 20:00;70.974,25;70.986,00;11,75;61.279,50
16.03.2021 20:00;16.03.2021 21:00;66.988,00;67.064,25;76,25;58.187,75
16.03.2021 21:00;16.03.2021 22:00;63.406,50;64.131,50;725,00;54.681,00
16.03.2021 22:00;16.03.2021 23:00;60.468,25;61.575,50;1.107,25;52.050,00
16.03.2021 23:00;17.03.2021 00:00;56.441,25;59.174,00;2.732,75;48.330,00
17.03.2021 00:00;17.03.2021 01:00;53.535,50;57.224,25;3.688,75;45.466,25
17.03.2021 01:00;17.03.2021 02:00;51.708,25;56.172,00;4.463,75;43.269,00
17.03.2021 02:00;17.03.2021 03:00;51.345,50;56.745,50;5.400,00;42.119,00
17.03.2021 03:00;17.03.2021 04:00;51.678,00;56.914,25;5.236,25;41.886,00
17.03.2021 04:00;17.03.2021 05:00;53.312,25;57.570,50;4.258,25;43.669,75
17.03.2021 05:00;17.03.2021 06:00;56.864,00;57.859,00;995,00;47.278,75
17.03.2021 06:00;17.03.2021 07:00;63.116,00;63.270,25;154,25;53.602,50
17.03.2021 07:00;17.03.2021 08:00;67.723,50;67.768,50;45,00;57.723,25
17.03.2021 08:00;17.03.2021 09:00;70.521,75;70.535,00;13,25;58.989,75
17.03.2021 09:00;17.03.2021 10:00;71.087,50;71.103,00;15,50;57.249,00
17.03.2021 10:00;17.03.2021 11:00;71.993,75;72.022,25;28,50;56.102,75
17.03.2021 11:00;17.03.2021 12:00;72.534,75;72.668,00;133,25;55.095,25
17.03.2021 12:00;17.03.2021 13:00;72.404,00;72.992,50;588,50;54.159,25
17.03.2021 13:00;17.03.2021 14:00;71.164,50;71.594,00;429,50;52.702,75
17.03.2021 14:00;17.03.2021 15:00;69.775,00;70.322,00;547,00;51.744,75
17.03.2021 15:00;17.03.2021 16:00;69.122,00;70.710,75;1.588,75;52.767,50
17.03.2021 16:00;17.03.2021 17:00;67.825,50;69.067,00;1.241,50;55.647,50
17.03.2021 17:00;17.03.2021 18:00;67.962,75;68.163,00;200,25;60.573,25
17.03.2021 18:00;17.03.2021 19:00;69.752,25;69.757,50;5,25;64.978,00
17.03.2021 19:00;17.03.2021 20:00;70.838,25;70.844,75;6,50;66.376,00
17.03.2021 20:00;17.03.2021 21:00;66.642,75;66.659,00;16,25;62.426,00
17.03.2021 21:00;17.03.2021 22:00;62.922,50;63.003,50;81,00;58.735,75
17.03.2021 22:00;17.03.2021 23:00;60.228,75;60.810,75;582,00;56.239,50
17.03.2021 23:00;18.03.2021 00:00;56.671,50;57.902,50;1.231,00;53.268,50
18.03.2021 00:00;18.03.2021 01:00;54.126,25;55.546,50;1.420,25;51.211,25
18.03.2021 01:00;18.03.2021 02:00;52.126,25;55.283,50;3.157,25;49.606,00
18.03.2021 02:00;18.03.2021 03:00;51.206,50;55.114,75;3.908,25;49.031,50
18.03.2021 03:00;18.03.2021 04:00;51.618,00;55.116,75;3.498,75;49.462,00
18.03.2021 04:00;18.03.2021 05:00;52.825,25;55.399,25;2.574,00;50.740,75
18.03.2021 05:00;18.03.2021 06:00;56.159,00;57.171,00;1.012,00;54.511,00
18.03.2021 06:00;18.03.2021 07:00;62.252,25;62.397,25;145,00;60.638,75
18.03.2021 07:00;18.03.2021 08:00;67.329,00;67.346,00;17,00;63.860,00
18.03.2021 08:00;18.03.2021 09:00;69.984,75;70.136,25;151,50;62.338,50
18.03.2021 09:00;18.03.2021 10:00;70.341,00;71.032,75;691,75;57.801,75
18.03.2021 10:00;18.03.2021 11:00;70.906,00;71.010,00;104,00;55.092,50
18.03.2021 11:00;18.03.2021 12:00;71.716,00;71.819,50;103,50;54.688,00
18.03.2021 12:00;18.03.2021 13:00;71.565,25;71.597,50;32,25;54.252,00
18.03.2021 13:00;18.03.2021 14:00;70.321,25;70.645,50;324,25;52.796,50
18.03.2021 14:00;18.03.2021 15:00;69.262,25;70.006,00;743,75;53.076,25
18.03.2021 15:00;18.03.2021 16:00;68.811,25;69.173,50;362,25;55.258,75
18.03.2021 16:00;18.03.2021 17:00;67.914,50;68.074,25;159,75;58.414,25
18.03.2021 17:00;18.03.2021 18:00;68.237,50;68.261,75;24,25;62.322,00
18.03.2021 18:00;18.03.2021 19:00;70.552,50;70.554,75;2,25;66.056,25
18.03.2021 19:00;18.03.2021 20:00;71.379,25;71.394,25;15,00;66.572,25
18.03.2021 20:00;18.03.2021 21:00;67.451,50;67.509,00;57,50;61.859,25
18.03.2021 21:00;18.03.2021 22:00;63.651,75;63.821,75;170,00;57.407,00
18.03.2021 22:00;18.03.2021 23:00;60.998,50;61.400,50;402,00;54.363,25
18.03.2021 23:00;19.03.2021 00:00;57.355,25;58.293,25;938,00;50.252,00
19.03.2021 00:00;19.03.2021 01:00;54.369,25;55.412,50;1.043,25;47.401,75
19.03.2021 01:00;19.03.2021 02:00;52.282,50;53.571,00;1.288,50;45.526,00
19.03.2021 02:00;19.03.2021 03:00;51.697,00;54.172,50;2.475,50;45.004,00
19.03.2021 03:00;19.03.2021 04:00;52.173,50;55.626,75;3.453,25;45.107,50
19.03.2021 04:00;19.03.2021 05:00;54.136,25;57.038,75;2.902,50;46.529,50
19.03.2021 05:00;19.03.2021 06:00;57.555,25;58.379,75;824,50;49.144,25
19.03.2021 06:00;19.03.2021 07:00;63.402,50;63.734,50;332,00;54.277,00
19.03.2021 07:00;19.03.2021 08:00;68.689,25;68.755,50;66,25;57.846,75
19.03.2021 08:00;19.03.2021 09:00;71.559,50;71.579,50;20,00;57.322,00
19.03.2021 09:00;19.03.2021 10:00;72.135,75;72.320,25;184,50;53.088,75
19.03.2021 10:00;19.03.2021 11:00;72.846,75;73.933,50;1.086,75;47.733,50
19.03.2021 11:00;19.03.2021 12:00;73.300,75;75.131,75;1.831,00;43.604,50
19.03.2021 12:00;19.03.2021 13:00;72.671,50;74.843,25;2.171,75;41.095,25
19.03.2021 13:00;19.03.2021 14:00;71.720,50;75.452,25;3.731,75;39.549,75
19.03.2021 14:00;19.03.2021 15:00;70.104,25;73.492,50;3.388,25;38.291,00
19.03.2021 15:00;19.03.2021 16:00;68.843,00;71.451,75;2.608,75;40.031,75
19.03.2021 16:00;19.03.2021 17:00;67.618,50;68.972,25;1.353,75;43.384,00
19.03.2021 17:00;19.03.2021 18:00;68.007,75;68.195,00;187,25;50.131,50
19.03.2021 18:00;19.03.2021 19:00;69.583,75;69.587,00;3,25;56.431,50
19.03.2021 19:00;19.03.2021 20:00;70.146,25;70.148,25;2,00;58.382,25
19.03.2021 20:00;19.03.2021 21:00;66.018,00;66.029,50;11,50;55.402,25
19.03.2021 21:00;19.03.2021 22:00;61.727,75;61.758,25;30,50;52.491,75
19.03.2021 22:00;19.03.2021 23:00;58.663,00;58.723,25;60,25;50.989,25
19.03.2021 23:00;20.03.2021 00:00;55.430,00;55.828,00;398,00;49.240,50
20.03.2021 00:00;20.03.2021 01:00;52.247,50;52.622,25;374,75;47.093,50
20.03.2021 01:00;20.03.2021 02:00;50.262,00;50.732,25;470,25;45.681,25
20.03.2021 02:00;20.03.2021 03:00;49.235,75;50.119,75;884,00;44.743,00
20.03.2021 03:00;20.03.2021 04:00;49.491,75;50.286,75;795,00;44.644,75
20.03.2021 04:00;20.03.2021 05:00;49.252,00;50.116,25;864,25;44.027,50
20.03.2021 05:00;20.03.2021 06:00;49.590,25;49.873,00;282,75;43.843,50
20.03.2021 06:00;20.03.2021 07:00;49.946,00;50.199,00;253,00;43.523,50
20.03.2021 07:00;20.03.2021 08:00;52.675,25;52.709,00;33,75;43.234,75
20.03.2021 08:00;20.03.2021 09:00;56.306,25;56.327,50;21,25;41.186,00
20.03.2021 09:00;20.03.2021 10:00;59.245,25;59.513,50;268,25;37.901,25
20.03.2021 10:00;20.03.2021 11:00;60.360,50;60.852,00;491,50;34.428,75
20.03.2021 11:00;20.03.2021 12:00;61.386,00;63.115,50;1.729,50;31.970,75
20.03.2021 12:00;20.03.2021 13:00;61.311,75;64.952,75;3.641,00;29.295,75
20.03.2021 13:00;20.03.2021 14:00;59.414,75;64.084,75;4.670,00;26.794,25
20.03.2021 14:00;20.03.2021 15:00;57.909,75;62.072,75;4.163,00;26.869,25
20.03.2021 15:00;20.03.2021 16:00;57.333,00;58.548,50;1.215,50;30.074,25
20.03.2021 16:00;20.03.2021 17:00;57.636,75;58.345,00;708,25;35.051,25
20.03.2021 17:00;20.03.2021 18:00;59.119,50;59.550,00;430,50;40.402,00
20.03.2021 18:00;20.03.2021 19:00;61.760,00;61.808,25;48,25;44.096,25
20.03.2021 19:00;20.03.2021 20:00;62.400,00;62.407,75;7,75;43.149,50
20.03.2021 20:00;20.03.2021 21:00;58.978,00;59.152,00;174,00;38.466,25
20.03.2021 21:00;20.03.2021 22:00;56.101,50;56.310,75;209,25;34.184,25
20.03.2021 22:00;20.03.2021 23:00;55.059,75;55.336,75;277,00;31.515,00
20.03.2021 23:00;21.03.2021 00:00;52.701,00;53.226,75;525,75;28.162,00
21.03.2021 00:00;21.03.2021 01:00;49.840,00;51.668,25;1.828,25;24.844,25
21.03.2021 01:00;21.03.2021 02:00;47.632,50;49.558,25;1.925,75;21.892,00
21.03.2021 02:00;21.03.2021 03:00;46.588,25;49.088,50;2.500,25;20.775,75
21.03.2021 03:00;21.03.2021 04:00;46.198,25;48.703,00;2.504,75;19.983,25
21.03.2021 04:00;21.03.2021 05:00;46.210,00;48.873,50;2.663,50;19.435,50
21.03.2021 05:00;21.03.2021 06:00;46.507,00;49.963,00;3.456,00;18.701,00
21.03.2021 06:00;21.03.2021 07:00;46.781,50;50.342,25;3.560,75;17.162,25
21.03.2021 07:00;21.03.2021 08:00;48.469,25;51.269,00;2.799,75;17.610,50
21.03.2021 08:00;21.03.2021 09:00;51.894,50;53.705,50;1.811,00;18.783,00
21.03.2021 09:00;21.03.2021 10:00;54.718,50;55.837,75;1.119,25;19.584,50
21.03.2021 10:00;21.03.2021 11:00;57.437,25;58.511,75;1.074,50;20.218,75
21.03.2021 11:00;21.03.2021 12:00;59.733,00;61.006,25;1.273,25;20.561,25
21.03.2021 12:00;21.03.2021 13:00;59.309,25;61.537,00;2.227,75;18.945,50
21.03.2021 13:00;21.03.2021 14:00;57.473,00;62.088,50;4.615,50;16.644,75
21.03.2021 14:00;21.03.2021 15:00;55.891,75;60.489,00;4.597,25;15.819,00
21.03.2021 15:00;21.03.2021 16:00;55.406,50;58.709,25;3.302,75;16.776,25
21.03.2021 16:00;21.03.2021 17:00;54.958,75;57.573,25;2.614,50;19.898,25
21.03.2021 17:00;21.03.2021 18:00;56.304,50;57.900,25;1.595,75;25.461,50
21.03.2021 18:00;21.03.2021 19:00;59.158,75;59.880,75;722,00;31.762,50
21.03.2021 19:00;21.03.2021 20:00;60.426,75;61.049,50;622,75;34.397,00
21.03.2021 20:00;21.03.2021 21:00;57.433,25;58.520,00;1.086,75;32.864,75
21.03.2021 21:00;21.03.2021 22:00;55.493,25;56.537,75;1.044,50;32.823,00
21.03.2021 22:00;21.03.2021 23:00;55.083,50;55.930,50;847,00;33.996,75
21.03.2021 23:00;22.03.2021 00:00;52.108,50;53.207,75;1.099,25;32.280,75
22.03.2021 00:00;22.03.2021 01:00;49.597,50;51.173,75;1.576,25;30.969,50
22.03.2021 01:00;22.03.2021 02:00;48.358,50;50.158,25;1.799,75;30.541,50
22.03.2021 02:00;22.03.2021 03:00;47.744,75;50.196,50;2.451,75;31.140,75
22.03.2021 03:00;22.03.2021 04:00;48.017,50;50.178,75;2.161,25;32.645,00
22.03.2021 04:00;22.03.2021 05:00;49.740,25;50.927,25;1.187,00;35.696,75
22.03.2021 05:00;22.03.2021 06:00;53.479,75;54.294,75;815,00;40.369,50
22.03.2021 06:00;22.03.2021 07:00;60.660,25;61.201,25;541,00;48.791,50
22.03.2021 07:00;22.03.2021 08:00;66.137,75;66.190,25;52,50;54.144,75
22.03.2021 08:00;22.03.2021 09:00;69.150,50;69.174,00;23,50;55.750,25
22.03.2021 09:00;22.03.2021 10:00;69.971,25;70.095,00;123,75;53.445,50
22.03.2021 10:00;22.03.2021 11:00;71.280,75;71.519,75;239,00;52.402,75
22.03.2021 11:00;22.03.2021 12:00;72.722,75;72.814,00;91,25;52.633,50
22.03.2021 12:00;22.03.2021 13:00;72.538,25;72.578,00;39,75;51.796,00
22.03.2021 13:00;22.03.2021 14:00;71.678,00;72.159,00;481,00;51.195,50
22.03.2021 14:00;22.03.2021 15:00;70.315,50;70.653,75;338,25;50.794,00
22.03.2021 15:00;22.03.2021 16:00;69.590,00;70.243,75;653,75;51.862,50
22.03.2021 16:00;22.03.2021 17:00;68.126,25;68.926,25;800,00;53.509,75
22.03.2021 17:00;22.03.2021 18:00;68.435,25;68.717,75;282,50;57.377,50
22.03.2021 18:00;22.03.2021 19:00;69.981,50;69.983,50;2,00;60.949,25
22.03.2021 19:00;22.03.2021 20:00;71.312,75;71.337,25;24,50;61.264,75
22.03.2021 20:00;22.03.2021 21:00;67.161,50;67.239,50;78,00;56.877,75
22.03.2021 21:00;22.03.2021 22:00;63.763,25;63.848,00;84,75;53.723,25
22.03.2021 22:00;22.03.2021 23:00;61.234,25;61.314,75;80,50;51.247,00
22.03.2021 23:00;23.03.2021 00:00;57.433,50;58.383,75;950,25;47.197,00
23.03.2021 00:00;23.03.2021 01:00;54.261,75;57.392,00;3.130,25;44.271,75
23.03.2021 01:00;23.03.2021 02:00;52.140,50;55.027,25;2.886,75;42.765,75
23.03.2021 02:00;23.03.2021 03:00;51.263,25;54.765,50;3.502,25;41.956,25
23.03.2021 03:00;23.03.2021 04:00;51.569,50;55.780,25;4.210,75;42.411,50
23.03.2021 04:00;23.03.2021 05:00;53.214,75;55.851,25;2.636,50;45.000,25
23.03.2021 05:00;23.03.2021 06:00;56.151,75;56.886,75;735,00;48.820,00
23.03.2021 06:00;23.03.2021 07:00;62.652,75;62.926,00;273,25;55.424,00
23.03.2021 07:00;23.03.2021 08:00;67.859,50;68.168,25;308,75;59.256,50
23.03.2021 08:00;23.03.2021 09:00;70.329,25;70.440,50;111,25;59.671,50
23.03.2021 09:00;23.03.2021 10:00;70.352,25;70.444,75;92,50;57.338,25
23.03.2021 10:00;23.03.2021 11:00;70.771,50;70.872,25;100,75;55.436,75
23.03.2021 11:00;23.03.2021 12:00;71.750,75;72.449,50;698,75;55.142,25
23.03.2021 12:00;23.03.2021 13:00;72.027,75;72.289,50;261,75;55.188,50
23.03.2021 13:00;23.03.2021 14:00;70.971,75;71.164,75;193,00;54.964,50
23.03.2021 14:00;23.03.2021 15:00;69.027,50;69.272,00;244,50;54.143,75
23.03.2021 15:00;23.03.2021 16:00;68.097,00;68.292,50;195,50;55.053,50
23.03.2021 16:00;23.03.2021 17:00;67.095,00;67.823,75;728,75;56.545,25
23.03.2021 17:00;23.03.2021 18:00;67.283,25;67.715,00;431,75;60.200,00
23.03.2021 18:00;23.03.2021 19:00;69.046,25;69.243,50;197,25;63.885,50
23.03.2021 19:00;23.03.2021 20:00;70.749,25;70.814,50;65,25;65.198,25
23.03.2021 20:00;23.03.2021 21:00;66.768,50;66.804,50;36,00;60.768,50
23.03.2021 21:00;23.03.2021 22:00;63.473,50;63.657,25;183,75;56.412,00
23.03.2021 22:00;23.03.2021 23:00;60.708,50;61.334,00;625,50;52.841,50
23.03.2021 23:00;24.03.2021 00:00;56.784,75;58.005,25;1.220,50;48.087,00
24.03.2021 00:00;24.03.2021 01:00;53.666,00;55.199,00;1.533,00;44.256,50
24.03.2021 01:00;24.03.2021 02:00;51.666,25;54.835,75;3.169,50;42.305,25
24.03.2021 02:00;24.03.2021 03:00;50.966,75;54.674,25;3.707,50;41.138,25
24.03.2021 03:00;24.03.2021 04:00;51.731,50;55.569,50;3.838,00;41.249,50
24.03.2021 04:00;24.03.2021 05:00;53.481,00;55.488,25;2.007,25;42.748,00
24.03.2021 05:00;24.03.2021 06:00;56.719,50;57.046,75;327,25;45.893,75
24.03.2021 06:00;24.03.2021 07:00;62.949,75;63.074,00;124,25;51.261,75
24.03.2021 07:00;24.03.2021 08:00;67.493,25;67.831,00;337,75;52.509,50
24.03.2021 08:00;24.03.2021 09:00;69.719,75;69.945,25;225,50;49.966,00
24.03.2021 09:00;24.03.2021 10:00;69.803,50;70.716,50;913,00;44.569,00
24.03.2021 10:00;24.03.2021 11:00;69.700,50;72.070,25;2.369,75;38.516,75
24.03.2021 11:00;24.03.2021 12:00;70.841,25;74.481,00;3.639,75;34.288,00
24.03.2021 12:00;24.03.2021 13:00;70.163,00;75.162,00;4.999,00;31.669,75
24.03.2021 13:00;24.03.2021 14:00;68.861,50;73.859,25;4.997,75;30.508,00
24.03.2021 14:00;24.03.2021 15:00;67.529,50;71.314,75;3.785,25;32.220,75
24.03.2021 15:00;24.03.2021 16:00;65.887,25;67.925,50;2.038,25;37.192,25
24.03.2021 16:00;24.03.2021 17:00;64.065,25;65.404,50;1.339,25;44.552,50
24.03.2021 17:00;24.03.2021 18:00;64.940,25;65.670,25;730,00;53.788,50
24.03.2021 18:00;24.03.2021 19:00;67.687,00;67.851,00;164,00;60.118,00
24.03.2021 19:00;24.03.2021 20:00;69.940,25;69.942,00;1,75;62.210,25
24.03.2021 20:00;24.03.2021 21:00;65.893,00;65.965,75;72,75;58.195,75
24.03.2021 21:00;24.03.2021 22:00;62.346,25;62.416,25;70,00;54.579,25
24.03.2021 22:00;24.03.2021 23:00;59.762,00;60.381,75;619,75;52.005,25
24.03.2021 23:00;25.03.2021 00:00;55.935,50;56.564,00;628,50;48.564,75
25.03.2021 00:00;25.03.2021 01:00;52.688,50;53.114,75;426,25;45.874,25
25.03.2021 01:00;25.03.2021 02:00;50.567,25;51.359,75;792,50;44.390,75
25.03.2021 02:00;25.03.2021 03:00;49.809,25;51.070,00;1.260,75;44.198,25
25.03.2021 03:00;25.03.2021 04:00;50.588,00;52.579,75;1.991,75;45.984,00
25.03.2021 04:00;25.03.2021 05:00;51.868,75;52.574,25;705,50;47.708,25
25.03.2021 05:00;25.03.2021 06:00;55.601,25;56.055,25;454,00;51.371,75
25.03.2021 06:00;25.03.2021 07:00;61.059,00;61.333,75;274,75;55.827,75
25.03.2021 07:00;25.03.2021 08:00;65.620,25;65.835,75;215,50;55.738,75
25.03.2021 08:00;25.03.2021 09:00;68.200,50;68.485,25;284,75;52.226,25
25.03.2021 09:00;25.03.2021 10:00;68.725,50;69.272,00;546,50;46.738,00
25.03.2021 10:00;25.03.2021 11:00;69.005,00;69.610,50;605,50;41.995,50
25.03.2021 11:00;25.03.2021 12:00;68.955,75;70.817,25;1.861,50;38.547,50
25.03.2021 12:00;25.03.2021 13:00;68.525,75;71.167,75;2.642,00;37.114,00
25.03.2021 13:00;25.03.2021 14:00;67.493,00;70.442,75;2.949,75;37.653,00
25.03.2021 14:00;25.03.2021 15:00;66.379,50;68.236,00;1.856,50;40.338,25
25.03.2021 15:00;25.03.2021 16:00;65.424,75;66.329,00;904,25;45.367,00
25.03.2021 16:00;25.03.2021 17:00;64.378,75;64.544,00;165,25;50.832,25
25.03.2021 17:00;25.03.2021 18:00;65.244,00;65.673,00;429,00;56.966,25
25.03.2021 18:00;25.03.2021 19:00;66.866,25;66.882,75;16,50;61.374,50
25.03.2021 19:00;25.03.2021 20:00;68.569,75;68.572,75;3,00;62.600,75
25.03.2021 20:00;25.03.2021 21:00;64.869,50;64.919,25;49,75;57.844,50
25.03.2021 21:00;25.03.2021 22:00;61.155,25;61.425,00;269,75;53.234,50
25.03.2021 22:00;25.03.2021 23:00;58.246,25;58.636,25;390,00;49.513,75
25.03.2021 23:00;26.03.2021 00:00;54.401,75;54.875,75;474,00;44.631,00
26.03.2021 00:00;26.03.2021 01:00;51.146,75;51.774,75;628,00;40.331,75
26.03.2021 01:00;26.03.2021 02:00;49.209,50;50.993,50;1.784,00;37.156,25
26.03.2021 02:00;26.03.2021 03:00;48.886,00;51.326,00;2.440,00;35.947,00
26.03.2021 03:00;26.03.2021 04:00;49.477,75;51.591,50;2.113,75;35.299,75
26.03.2021 04:00;26.03.2021 05:00;51.366,25;52.701,00;1.334,75;36.631,75
26.03.2021 05:00;26.03.2021 06:00;55.110,50;55.918,50;808,00;39.522,00
26.03.2021 06:00;26.03.2021 07:00;60.846,50;61.219,25;372,75;43.943,75
26.03.2021 07:00;26.03.2021 08:00;65.348,25;65.386,25;38,00;44.936,50
26.03.2021 08:00;26.03.2021 09:00;67.764,00;67.784,50;20,50;42.182,25
26.03.2021 09:00;26.03.2021 10:00;67.924,50;68.442,25;517,75;35.702,25
26.03.2021 10:00;26.03.2021 11:00;68.028,75;70.059,25;2.030,50;28.131,00
26.03.2021 11:00;26.03.2021 12:00;69.272,25;73.345,50;4.073,25;24.983,50
26.03.2021 12:00;26.03.2021 13:00;67.981,25;72.553,00;4.571,75;23.048,25
26.03.2021 13:00;26.03.2021 14:00;65.750,25;69.050,00;3.299,75;22.819,75
26.03.2021 14:00;26.03.2021 15:00;63.927,75;67.898,50;3.970,75;25.022,75
26.03.2021 15:00;26.03.2021 16:00;63.199,00;64.583,25;1.384,25;29.443,25
26.03.2021 16:00;26.03.2021 17:00;62.293,25;62.838,50;545,25;35.865,00
26.03.2021 17:00;26.03.2021 18:00;62.508,25;62.615,50;107,25;43.531,50
